# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri May 12 10:14:28 2023
#
# User preference: *
#
# CONSTRAINT:  where (koi_pdisposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_count >= 2)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_count:      Number of Planets
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
#
kepid,kepoi_name,kepler_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_count,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
9489524,K02029.02,Kepler-352 b,CANDIDATE,10.055502670,8.7090000e-05,-8.7090000e-05,0.92,6.000e-02,-5.000e-02,4,0.7720,0.0550,-0.0410,0.7960,0.0460,-0.0460
8277797,K01820.01,Kepler-322 c,CANDIDATE,4.337220070,7.5880000e-06,-7.5880000e-06,1.63,1.500e-01,-1.100e-01,2,0.8760,0.0840,-0.0580,0.8830,0.0540,-0.0490
8277797,K01820.02,Kepler-322 b,CANDIDATE,1.653889476,5.1070000e-06,-5.1070000e-06,0.97,9.000e-02,-7.000e-02,2,0.8760,0.0840,-0.0580,0.8830,0.0540,-0.0490
2989404,K01824.01,Kepler-323 c,CANDIDATE,3.553831111,4.5000000e-06,-4.5000000e-06,1.62,2.700e-01,-1.800e-01,2,1.0810,0.1800,-0.1200,0.9980,0.0750,-0.0670
2989404,K01824.02,Kepler-323 b,CANDIDATE,1.678326300,1.9240000e-06,-1.9240000e-06,1.57,2.600e-01,-1.800e-01,2,1.0810,0.1800,-0.1200,0.9980,0.0750,-0.0670
11074178,K01889.01,Kepler-1001 b,CANDIDATE,14.305175790,4.8150000e-05,-4.8150000e-05,3.05,8.500e-01,-2.800e-01,2,0.8460,0.2360,-0.0790,0.9380,0.0980,-0.1090
11074178,K01889.02,Kepler-1001 c,CANDIDATE,9.181891220,6.3600000e-05,-6.3600000e-05,2.17,6.100e-01,-2.000e-01,2,0.8460,0.2360,-0.0790,0.9380,0.0980,-0.1090
11030475,K02248.04,,CANDIDATE,2.646227420,2.0600000e-05,-2.0600000e-05,0.99,7.000e-02,-5.000e-02,4,0.7870,0.0530,-0.0430,0.8120,0.0460,-0.0460
5942808,K02250.01,Kepler-1814 b,CANDIDATE,2.935362067,5.0610000e-06,-5.0610000e-06,3.15,2.400e-01,-3.200e-01,2,0.8230,0.0620,-0.0850,0.7900,0.0730,-0.0540
7033233,K02339.01,Kepler-1197 b,CANDIDATE,2.032318856,4.5890000e-06,-4.5890000e-06,1.12,8.000e-02,-3.000e-02,2,0.6820,0.0480,-0.0210,0.7610,0.0270,-0.0460
7033233,K02339.02,,CANDIDATE,65.187037250,,,,,,2,,,,,,
6383785,K00239.02,Kepler-501 c,CANDIDATE,3.622755060,1.4990000e-05,-1.4990000e-05,1.62,2.700e-01,-2.400e-01,2,1.2160,0.2010,-0.1830,1.0320,0.0790,-0.0630
7620413,K02103.01,Kepler-1098 b,CANDIDATE,2.543063763,9.2120000e-06,-9.2120000e-06,1.26,1.800e-01,-1.400e-01,2,1.0290,0.1520,-0.1140,0.9450,0.0660,-0.0480
4545187,K00223.01,Kepler-121 b,CANDIDATE,3.177414601,1.5870000e-06,-1.5870000e-06,2.65,4.100e-01,-1.900e-01,2,0.7080,0.1110,-0.0510,0.7850,0.0740,-0.0820
11774991,K02173.01,Kepler-367 b,CANDIDATE,37.815415700,2.6670000e-04,-2.6670000e-04,1.21,8.000e-02,-4.000e-02,2,0.7050,0.0490,-0.0250,0.7900,0.0280,-0.0560
11774991,K02173.02,Kepler-367 c,CANDIDATE,53.578305200,4.6840000e-04,-4.6840000e-04,1.16,9.000e-02,-4.000e-02,2,0.7050,0.0490,-0.0250,0.7900,0.0280,-0.0560
8261920,K02174.01,,CANDIDATE,6.693328250,2.1010000e-05,-2.1010000e-05,2.44,1.000e-01,-1.200e-01,4,0.6370,0.0260,-0.0320,0.6490,0.0320,-0.0320
8261920,K02174.02,Kepler-1802 c,CANDIDATE,33.136286100,2.3920000e-04,-2.3920000e-04,2.05,8.000e-02,-1.000e-01,4,0.6370,0.0260,-0.0320,0.6490,0.0320,-0.0320
8261920,K02174.03,Kepler-1802 b,CANDIDATE,7.725136190,5.3410000e-05,-5.3410000e-05,1.71,7.000e-02,-9.000e-02,4,0.6370,0.0260,-0.0320,0.6490,0.0320,-0.0320
9071593,K02257.01,Kepler-1162 b,CANDIDATE,32.563524900,2.3690000e-04,-2.3690000e-04,2.05,1.500e-01,-1.200e-01,2,0.8590,0.0630,-0.0510,0.8610,0.0500,-0.0410
3734418,K02261.01,Kepler-1164 b,CANDIDATE,3.975996290,1.1370000e-05,-1.1370000e-05,1.11,7.000e-02,-6.000e-02,2,0.7780,0.0490,-0.0400,0.8030,0.0450,-0.0450
10212441,K02342.01,Kepler-1199 b,CANDIDATE,15.044709800,1.1810000e-04,-1.1810000e-04,1.51,2.500e-01,-3.800e-01,2,1.5250,0.2520,-0.3780,0.8990,0.0820,-0.0610
9022166,K02175.01,Kepler-368 b,CANDIDATE,26.847596200,1.5720000e-04,-1.5720000e-04,3.20,5.500e-01,-8.200e-01,2,1.9880,0.3400,-0.5100,1.1360,0.1270,-0.1750
10670119,K02179.01,Kepler-369 c,CANDIDATE,14.871497730,4.9010000e-05,-4.9010000e-05,1.59,1.200e-01,-1.000e-01,2,0.5240,0.0380,-0.0340,0.5610,0.0320,-0.0400
10670119,K02179.02,Kepler-369 b,CANDIDATE,2.732767897,5.9140000e-06,-5.9140000e-06,1.42,1.000e-01,-1.000e-01,2,0.5240,0.0380,-0.0340,0.5610,0.0320,-0.0400
3734418,K02261.02,,CANDIDATE,6.625478100,1.7420000e-04,-1.7420000e-04,0.90,2.700e-01,-8.000e-02,2,0.8320,0.2440,-0.0800,0.7990,0.1200,-0.0640
8613535,K02263.01,Kepler-1165 c,CANDIDATE,29.968591700,1.7410000e-04,-1.7410000e-04,1.91,6.000e-01,-2.000e-01,3,1.0760,0.3350,-0.1120,1.1300,0.1590,-0.1590
12256520,K02264.01,Kepler-1166 b,CANDIDATE,33.240798500,2.7870000e-04,-2.7870000e-04,1.51,1.600e-01,-5.000e-02,2,0.8270,0.0910,-0.0280,0.9280,0.0330,-0.0650
8612275,K02111.01,Kepler-360 b,CANDIDATE,3.289726319,8.6260000e-06,-8.6260000e-06,1.37,1.600e-01,-8.000e-02,2,0.9100,0.1100,-0.0550,0.9370,0.0440,-0.0530
8612275,K02111.02,Kepler-360 c,CANDIDATE,7.186445940,1.9330000e-05,-1.9330000e-05,2.19,2.700e-01,-1.300e-01,2,0.9100,0.1100,-0.0550,0.9370,0.0440,-0.0530
7207061,K02113.01,Kepler-417 c,CANDIDATE,15.942484530,5.9850000e-05,-5.9850000e-05,2.62,5.400e-01,-2.200e-01,2,0.8060,0.1680,-0.0670,0.8970,0.0710,-0.1060
4545187,K00223.02,Kepler-121 c,CANDIDATE,41.008111700,1.1800000e-04,-1.1800000e-04,2.64,4.100e-01,-1.900e-01,2,0.7080,0.1110,-0.0510,0.7850,0.0740,-0.0820
5706595,K02183.01,Kepler-370 c,CANDIDATE,19.023136100,1.1510000e-04,-1.1510000e-04,2.04,2.700e-01,-1.500e-01,3,0.9540,0.1280,-0.0690,0.9550,0.0530,-0.0530
5706595,K02183.02,Kepler-370 b,CANDIDATE,4.579482350,2.8860000e-05,-2.8860000e-05,1.35,1.800e-01,-1.000e-01,3,0.9540,0.1280,-0.0690,0.9550,0.0530,-0.0530
8013439,K02352.01,Kepler-381 c,CANDIDATE,13.391551540,5.9390000e-05,-5.9390000e-05,1.58,2.500e-01,-4.100e-01,3,2.1880,0.3360,-0.5760,1.1980,0.1440,-0.1590
8013439,K02352.02,Kepler-381 b,CANDIDATE,5.629043960,2.1650000e-05,-2.1650000e-05,1.39,2.100e-01,-3.700e-01,3,2.1880,0.3360,-0.5760,1.1980,0.1440,-0.1590
8013439,K02352.03,Kepler-381 d,CANDIDATE,8.256285700,3.6970000e-05,-3.6970000e-05,1.49,2.300e-01,-3.900e-01,3,2.1880,0.3360,-0.5760,1.1980,0.1440,-0.1590
7207061,K02113.02,Kepler-417 b,CANDIDATE,12.330879210,4.9720000e-05,-4.9720000e-05,2.34,4.800e-01,-2.000e-01,2,0.8060,0.1680,-0.0670,0.8970,0.0710,-0.1060
10518424,K02188.02,,CANDIDATE,6.744568300,5.6960000e-04,-5.6960000e-04,0.86,3.500e-01,-8.000e-02,2,0.9230,0.3720,-0.0840,0.9740,0.1130,-0.1190
3342794,K02278.01,Kepler-376 c,CANDIDATE,14.172228580,5.5550000e-05,-5.5550000e-05,2.39,3.800e-01,-4.600e-01,2,1.3140,0.2090,-0.2560,0.9980,0.0890,-0.0730
3342794,K02278.02,Kepler-376 b,CANDIDATE,4.920310630,3.0820000e-05,-3.0820000e-05,1.18,1.900e-01,-2.300e-01,2,1.3140,0.2090,-0.2560,0.9980,0.0890,-0.0730
11288051,K00241.01,Kepler-124 c,CANDIDATE,13.821420840,2.2230000e-05,-2.2230000e-05,2.20,1.500e-01,-8.000e-02,3,0.6510,0.0440,-0.0240,0.7150,0.0310,-0.0520
8495415,K02362.02,Kepler-1208 b,CANDIDATE,11.085076580,5.1490000e-05,-5.1490000e-05,2.50,2.900e-01,-2.300e-01,2,0.7930,0.0890,-0.0730,0.7920,0.0880,-0.0660
4833421,K00232.01,Kepler-122 c,CANDIDATE,12.466004437,5.5440000e-06,-5.5440000e-06,5.65,8.900e-01,-9.000e-01,5,1.1910,0.1890,-0.1890,0.9950,0.0820,-0.0670
8282651,K02193.01,Kepler-1136 b,CANDIDATE,2.361724472,3.4920000e-06,-3.4920000e-06,1.53,1.100e-01,-1.400e-01,2,0.6510,0.0460,-0.0610,0.6370,0.0700,-0.0510
3548044,K02194.01,Kepler-371 b,CANDIDATE,34.763054300,2.1320000e-04,-2.1320000e-04,1.75,2.300e-01,-2.200e-01,3,0.9500,0.1240,-0.1240,0.8020,0.0710,-0.0360
11401767,K02195.01,Kepler-372 c,CANDIDATE,20.054528200,1.4960000e-04,-1.4960000e-04,2.63,4.400e-01,-2.900e-01,3,1.2090,0.2020,-0.1340,1.1470,0.0760,-0.0830
3661886,K02279.01,Kepler-377 c,CANDIDATE,27.014262200,1.4970000e-04,-1.4970000e-04,2.00,3.100e-01,-2.800e-01,2,1.1840,0.1830,-0.1650,1.0270,0.0880,-0.0700
3661886,K02279.02,Kepler-377 b,CANDIDATE,12.509457980,7.4690000e-05,-7.4690000e-05,1.54,2.400e-01,-2.100e-01,2,1.1840,0.1830,-0.1650,1.0270,0.0880,-0.0700
9221517,K02281.01,Kepler-1173 b,CANDIDATE,0.769854899,1.2430000e-06,-1.2430000e-06,0.93,1.200e-01,-7.000e-02,2,0.8220,0.1070,-0.0630,0.8740,0.0570,-0.0770
5602588,K02369.01,Kepler-1211 b,CANDIDATE,11.018191780,7.2440000e-05,-7.2440000e-05,2.64,8.200e-01,-2.700e-01,3,0.9690,0.3000,-0.1000,1.0480,0.1390,-0.1390
11288051,K00241.02,Kepler-124 d,CANDIDATE,30.950592700,2.1870000e-04,-2.1870000e-04,1.51,1.100e-01,-5.000e-02,3,0.6510,0.0440,-0.0240,0.7150,0.0310,-0.0520
5602588,K02369.02,,CANDIDATE,6.314344700,1.1320000e-04,-1.1320000e-04,1.34,5.300e-01,-1.200e-01,3,0.9690,0.3810,-0.0900,1.0480,0.1640,-0.1340
7449554,K02357.01,,CANDIDATE,2.420882770,1.3270000e-05,-1.3270000e-05,2.27,3.500e-01,-5.300e-01,2,1.5300,0.2370,-0.3550,1.0170,0.0840,-0.0840
8219268,K02133.01,Kepler-91 b,CANDIDATE,6.246675470,2.7870000e-05,-2.7870000e-05,14.93,1.340e+00,-1.220e+00,2,6.2210,0.5590,-0.5090,1.2180,0.2260,-0.1850
4833421,K00232.02,Kepler-122 b,CANDIDATE,5.766165573,7.6190000e-06,-7.6190000e-06,2.27,3.600e-01,-3.600e-01,5,1.1910,0.1890,-0.1890,0.9950,0.0820,-0.0670
8168187,K02209.01,Kepler-1142 b,CANDIDATE,18.302723500,1.4920000e-04,-1.4920000e-04,2.72,6.500e-01,-4.400e-01,2,1.8390,0.4400,-0.2930,0.9620,0.1540,-0.0830
4142847,K02210.01,Kepler-1143 b,CANDIDATE,2.888904439,7.1040000e-06,-7.1040000e-06,1.68,1.000e-01,-6.000e-02,2,0.7590,0.0410,-0.0300,0.8170,0.0290,-0.0460
9718066,K02287.01,Kepler-378 b,CANDIDATE,16.092275180,6.1650000e-05,-6.1650000e-05,0.98,9.000e-02,-2.000e-02,2,0.6700,0.0550,-0.0170,0.7480,0.0310,-0.0460
3867615,K02289.01,Kepler-379 c,CANDIDATE,62.784398100,4.2310000e-04,-4.2310000e-04,2.28,3.900e-01,-3.200e-01,2,1.2600,0.2170,-0.1770,1.0980,0.1000,-0.0810
11560897,K02365.01,Kepler-430 b,CANDIDATE,35.968269200,1.4960000e-04,-1.4960000e-04,2.95,4.900e-01,-6.100e-01,2,1.5290,0.2560,-0.3130,1.2050,0.0890,-0.1450
9904006,K02135.01,Kepler-361 c,CANDIDATE,55.186621300,3.4620000e-04,-3.4620000e-04,2.47,4.600e-01,-3.500e-01,3,1.2670,0.2370,-0.1780,1.0850,0.1130,-0.0750
9364290,K02374.01,Kepler-382 b,CANDIDATE,5.262118330,2.7500000e-05,-2.7500000e-05,1.95,3.100e-01,-4.100e-01,2,1.3090,0.2080,-0.2770,0.9630,0.0730,-0.0530
9364290,K02374.02,Kepler-382 c,CANDIDATE,12.162819500,6.2560000e-05,-6.2560000e-05,3.14,5.000e-01,-6.600e-01,2,1.3090,0.2080,-0.2770,0.9630,0.0730,-0.0530
12058204,K02218.01,Kepler-373 b,CANDIDATE,5.535331520,1.8600000e-05,-1.8600000e-05,1.75,2.600e-01,-2.300e-01,2,1.1000,0.1640,-0.1470,0.9460,0.0640,-0.0470
12058204,K02218.02,Kepler-373 c,CANDIDATE,16.726196900,1.4750000e-04,-1.4750000e-04,1.56,2.400e-01,-2.100e-01,2,1.1000,0.1640,-0.1470,0.9460,0.0640,-0.0470
4833421,K00232.03,Kepler-122 d,CANDIDATE,21.587527880,7.4980000e-05,-7.4980000e-05,2.18,3.500e-01,-3.400e-01,5,1.1910,0.1890,-0.1890,0.9950,0.0820,-0.0670
6871071,K02220.01,Kepler-374 c,CANDIDATE,3.282802400,1.2810000e-05,-1.2810000e-05,1.79,2.800e-01,-4.200e-01,5,1.5150,0.2360,-0.3530,1.0240,0.0930,-0.0840
9334893,K02298.01,,CANDIDATE,16.667141500,1.2530000e-04,-1.2530000e-04,0.70,4.000e-02,-4.000e-02,3,0.5250,0.0280,-0.0320,0.5340,0.0360,-0.0200
8164257,K02073.01,Kepler-357 d,CANDIDATE,49.500472500,3.3990000e-04,-3.3990000e-04,2.49,1.000e-01,-1.900e-01,3,0.8280,0.0320,-0.0650,0.7910,0.0500,-0.0290
8164257,K02073.02,Kepler-357 b,CANDIDATE,6.475391080,2.1050000e-05,-2.1050000e-05,1.92,7.000e-02,-1.500e-01,3,0.8280,0.0320,-0.0650,0.7910,0.0500,-0.0290
8164257,K02073.03,Kepler-357 c,CANDIDATE,16.858256090,6.0420000e-05,-6.0420000e-05,2.51,1.000e-01,-2.000e-01,3,0.8280,0.0320,-0.0650,0.7910,0.0500,-0.0290
10404582,K02147.01,Kepler-362 c,CANDIDATE,37.865896400,2.1840000e-04,-2.1840000e-04,2.01,3.100e-01,-1.600e-01,2,1.0170,0.1610,-0.0800,1.0160,0.0620,-0.0620
6021193,K02148.01,Kepler-363 d,CANDIDATE,11.932053990,4.8330000e-05,-4.8330000e-05,1.83,3.100e-01,-3.400e-01,3,1.3910,0.2320,-0.2580,1.1730,0.0830,-0.1140
6021193,K02148.02,Kepler-363 c,CANDIDATE,7.542358320,3.7860000e-05,-3.7860000e-05,1.59,2.700e-01,-2.900e-01,3,1.3910,0.2320,-0.2580,1.1730,0.0830,-0.1140
6871071,K02220.02,Kepler-374 d,CANDIDATE,5.028182530,2.0490000e-05,-2.0490000e-05,2.03,3.200e-01,-4.700e-01,5,1.5150,0.2360,-0.3530,1.0240,0.0930,-0.0840
6871071,K02220.03,Kepler-374 b,CANDIDATE,1.897828815,6.3010000e-06,-6.3010000e-06,1.73,2.700e-01,-4.000e-01,5,1.5150,0.2360,-0.3530,1.0240,0.0930,-0.0840
4458082,K02303.01,Kepler-1181 b,CANDIDATE,4.893364950,3.6090000e-05,-3.6090000e-05,1.60,5.700e-01,-2.000e-01,2,1.3470,0.4730,-0.1690,1.3360,0.2000,-0.2000
3937519,K00221.02,Kepler-495 c,CANDIDATE,5.896619660,4.5910000e-05,-4.5910000e-05,1.28,2.600e-01,-2.200e-01,2,1.0870,0.2240,-0.1840,0.8880,0.0610,-0.0350
9517393,K02076.01,Kepler-1085 c,CANDIDATE,56.776983100,3.3330000e-04,-3.3330000e-04,3.21,8.000e-01,-3.400e-01,2,1.0120,0.2520,-0.1080,1.1170,0.1200,-0.1600
9351316,K02078.01,Kepler-1086 b,CANDIDATE,18.784292320,7.6330000e-05,-7.6330000e-05,2.14,8.000e-02,-1.000e-01,2,0.6410,0.0250,-0.0300,0.6510,0.0340,-0.0300
6021193,K02148.03,Kepler-363 b,CANDIDATE,3.614602790,2.8330000e-05,-2.8330000e-05,1.14,1.900e-01,-2.100e-01,3,1.3910,0.2320,-0.2580,1.1730,0.0830,-0.1140
3229150,K02150.01,,CANDIDATE,18.508452600,1.3110000e-04,-1.3110000e-04,29.33,8.820e+00,-2.940e+00,2,0.9380,0.2820,-0.0940,1.0280,0.1270,-0.1400
8892157,K02224.01,Kepler-1149 b,CANDIDATE,3.730900260,1.5000000e-05,-1.5000000e-05,1.48,2.200e-01,-7.000e-02,2,0.9500,0.1420,-0.0470,1.0140,0.0520,-0.0670
8892157,K02224.02,,CANDIDATE,86.130534000,8.0760000e-03,-8.0760000e-03,1.47,6.400e-01,-1.100e-01,2,0.8760,0.3820,-0.0680,0.9700,0.1110,-0.1120
4833421,K00232.04,Kepler-122 e,CANDIDATE,37.996236900,1.5150000e-04,-1.5150000e-04,2.39,3.800e-01,-3.800e-01,5,1.1910,0.1890,-0.1890,0.9950,0.0820,-0.0670
7219825,K00238.01,Kepler-123 b,CANDIDATE,17.232328940,3.5660000e-05,-3.5660000e-05,2.79,4.500e-01,-4.100e-01,3,1.2160,0.1990,-0.1790,1.0130,0.0960,-0.0640
4247991,K02311.01,,CANDIDATE,191.864192960,,,,,,3,,,,,,
4247991,K02311.02,,CANDIDATE,13.725496890,,,,,,3,,,,,,
10864531,K02080.01,Kepler-358 c,CANDIDATE,83.488740500,5.8890000e-04,-5.8890000e-04,2.95,9.300e-01,-3.100e-01,2,0.9400,0.2970,-0.0990,1.0320,0.1240,-0.1380
10864531,K02080.02,Kepler-358 b,CANDIDATE,34.060767700,1.3720000e-04,-1.3720000e-04,2.96,9.400e-01,-3.100e-01,2,0.9400,0.2970,-0.0990,1.0320,0.1240,-0.1380
2853780,K02081.01,,CANDIDATE,6.214149600,3.0470000e-05,-3.0470000e-05,4.27,1.260e+00,-2.950e+00,2,3.1520,0.9330,-2.1760,1.5010,0.2450,-0.5730
10253547,K02153.01,Kepler-364 c,CANDIDATE,59.980986800,4.6960000e-04,-4.6960000e-04,2.81,5.100e-01,-5.200e-01,2,1.3830,0.2520,-0.2520,1.1090,0.1120,-0.0820
10253547,K02153.02,Kepler-364 b,CANDIDATE,25.745795700,3.2120000e-04,-3.2120000e-04,1.73,3.100e-01,-3.200e-01,2,1.3830,0.2520,-0.2520,1.1090,0.1120,-0.0820
2854181,K02232.01,Kepler-1810 b,CANDIDATE,101.132347500,5.8760000e-04,-5.8760000e-04,3.87,5.000e-01,-4.100e-01,2,1.0160,0.1310,-0.1080,0.9210,0.0570,-0.0420
7219825,K00238.02,Kepler-123 c,CANDIDATE,26.695194400,2.6070000e-04,-2.6070000e-04,1.40,2.300e-01,-2.000e-01,3,1.2160,0.1990,-0.1790,1.0130,0.0960,-0.0640
4249725,K00222.01,Kepler-120 b,CANDIDATE,6.312508525,5.2630000e-06,-5.2630000e-06,2.00,2.600e-01,-3.300e-01,2,0.5710,0.0760,-0.0930,0.5910,0.0890,-0.0890
6768394,K02086.01,Kepler-60 b,CANDIDATE,7.132947200,3.6350000e-05,-3.6350000e-05,1.64,2.600e-01,-3.200e-01,4,1.3070,0.2090,-0.2560,0.9730,0.0850,-0.0710
6768394,K02086.02,Kepler-60 c,CANDIDATE,8.919012280,5.0780000e-05,-5.0780000e-05,1.84,2.900e-01,-3.600e-01,4,1.3070,0.2090,-0.2560,0.9730,0.0850,-0.0710
5211199,K02158.01,Kepler-1800 b,CANDIDATE,4.562040700,1.6240000e-05,-1.6240000e-05,2.82,5.300e-01,-9.800e-01,2,2.5060,0.4680,-0.8700,1.3300,0.1460,-0.3410
8804455,K02159.01,,CANDIDATE,7.596699800,3.3220000e-05,-3.3220000e-05,1.32,2.000e-01,-1.700e-01,2,1.0910,0.1630,-0.1470,0.9550,0.0780,-0.0570
5546761,K02160.01,Kepler-1125 b,CANDIDATE,17.670029100,1.2260000e-04,-1.2260000e-04,2.89,4.900e-01,-4.800e-01,2,1.2470,0.2090,-0.2090,1.0420,0.0790,-0.0630
5546761,K02160.02,,CANDIDATE,15.408773830,,,,,,2,,,,,,
9205938,K02162.01,Kepler-1126 b,CANDIDATE,108.593113000,1.1300000e-03,-1.1300000e-03,1.68,2.100e-01,-2.100e-01,2,0.9210,0.1150,-0.1150,0.7940,0.0710,-0.0300
10723367,K02236.01,Kepler-375 c,CANDIDATE,19.986591600,1.2860000e-04,-1.2860000e-04,4.22,6.900e-01,-8.400e-01,2,1.2380,0.2020,-0.2470,0.9220,0.0660,-0.0390
10723367,K02236.02,Kepler-375 b,CANDIDATE,12.125806440,7.9630000e-05,-7.9630000e-05,2.50,4.100e-01,-5.000e-01,2,1.2380,0.2020,-0.2470,0.9220,0.0660,-0.0390
4833421,K00232.05,Kepler-122 f,CANDIDATE,56.259088100,2.8000000e-04,-2.8000000e-04,2.22,3.600e-01,-3.500e-01,5,1.1910,0.1890,-0.1890,0.9950,0.0820,-0.0670
5978559,K02321.01,Kepler-1824 b,CANDIDATE,95.611461700,8.6300000e-04,-8.6300000e-04,2.37,3.800e-01,-1.300e-01,2,1.0810,0.1710,-0.0610,1.1350,0.0620,-0.0700
6768394,K02086.03,Kepler-60 d,CANDIDATE,11.898494800,1.4170000e-04,-1.4170000e-04,1.69,2.700e-01,-3.300e-01,4,1.3070,0.2090,-0.2560,0.9730,0.0850,-0.0710
6696580,K02092.01,Kepler-359 c,CANDIDATE,57.689621200,3.5450000e-04,-3.5450000e-04,5.14,1.540e+00,-6.600e-01,3,1.0490,0.3130,-0.1340,1.1070,0.1590,-0.1450
11358389,K02163.01,Kepler-365 b,CANDIDATE,10.664895140,4.5480000e-05,-4.5480000e-05,1.76,5.700e-01,-2.300e-01,3,1.0210,0.3330,-0.1330,1.0370,0.1450,-0.1300
6041734,K02167.01,Kepler-1129 b,CANDIDATE,24.339820200,1.4340000e-04,-1.4340000e-04,5.09,8.500e-01,-1.130e+00,3,1.4660,0.2440,-0.3260,0.9980,0.0810,-0.0660
4770617,K02243.01,Kepler-1154 b,CANDIDATE,5.185600810,2.0840000e-05,-2.0840000e-05,2.34,4.700e-01,-4.000e-01,3,1.4710,0.3010,-0.2470,1.2500,0.0950,-0.1160
10730703,K02327.01,Kepler-1191 b,CANDIDATE,5.600133270,2.0320000e-05,-2.0320000e-05,1.73,2.000e-01,-2.200e-01,2,0.9780,0.1130,-0.1240,0.8580,0.0610,-0.0300
6383785,K00239.01,Kepler-501 b,CANDIDATE,5.640676975,3.7250000e-06,-3.7250000e-06,4.59,7.600e-01,-6.900e-01,2,1.2160,0.2010,-0.1830,1.0320,0.0790,-0.0630
6696580,K02092.02,Kepler-359 b,CANDIDATE,25.563862600,1.2730000e-04,-1.2730000e-04,4.00,1.190e+00,-5.100e-01,3,1.0490,0.3130,-0.1340,1.1070,0.1590,-0.1450
6525946,K02093.01,,CANDIDATE,6.783413250,2.3870000e-05,-2.3870000e-05,20.75,7.850e+00,-2.620e+00,3,8.7690,3.3190,-1.1060,0.7630,0.3670,-0.0150
4249725,K00222.02,Kepler-120 c,CANDIDATE,12.794547400,2.6150000e-05,-2.6150000e-05,1.60,2.100e-01,-2.600e-01,2,0.5710,0.0760,-0.0930,0.5910,0.0890,-0.0890
8505920,K02094.01,Kepler-1090 c,CANDIDATE,42.426964700,3.3130000e-04,-3.3130000e-04,3.44,5.500e-01,-4.500e-01,2,1.0130,0.1620,-0.1330,0.8690,0.0650,-0.0350
6041734,K02167.02,,CANDIDATE,6.957870000,3.4960000e-04,-3.4960000e-04,1.39,5.500e-01,-1.700e-01,3,1.0250,0.4040,-0.1250,0.9750,0.1430,-0.1130
11308499,K02168.01,Kepler-366 b,CANDIDATE,3.281920560,1.2760000e-05,-1.2760000e-05,1.60,2.600e-01,-2.000e-01,2,1.1620,0.1900,-0.1430,1.0640,0.0700,-0.0700
11308499,K02168.02,Kepler-366 c,CANDIDATE,12.516105490,8.3690000e-05,-8.3690000e-05,1.87,3.000e-01,-2.300e-01,2,1.1620,0.1900,-0.1430,1.0640,0.0700,-0.0700
9006186,K02169.01,Kepler-1130 b,CANDIDATE,5.452987420,1.8200000e-05,-1.8200000e-05,0.92,1.000e-01,-3.000e-02,4,0.8420,0.0930,-0.0330,0.9440,0.0390,-0.0660
9006186,K02169.02,Kepler-1130 c,CANDIDATE,3.266627330,1.3950000e-05,-1.3950000e-05,0.68,8.000e-02,-3.000e-02,4,0.8420,0.0930,-0.0330,0.9440,0.0390,-0.0660
11030475,K02248.01,Kepler-1813 b,CANDIDATE,2.818147150,1.0900000e-05,-1.0900000e-05,1.30,9.000e-02,-7.000e-02,4,0.7870,0.0530,-0.0430,0.8120,0.0460,-0.0460
11030475,K02248.02,,CANDIDATE,9.490763800,1.0040000e-04,-1.0040000e-04,1.05,2.600e-01,-8.000e-02,4,0.7460,0.1880,-0.0550,0.8210,0.0980,-0.0900
11030475,K02248.03,,CANDIDATE,0.761962470,2.2160000e-06,-2.2160000e-06,1.08,7.000e-02,-6.000e-02,4,0.7870,0.0530,-0.0430,0.8120,0.0460,-0.0460
11121752,K02333.01,Kepler-380 b,CANDIDATE,3.930839970,2.0330000e-05,-2.0330000e-05,1.20,1.900e-01,-1.800e-01,2,1.1910,0.1860,-0.1860,0.9950,0.0840,-0.0630
11121752,K02333.02,Kepler-380 c,CANDIDATE,7.630081960,4.2210000e-05,-4.2210000e-05,1.39,2.200e-01,-2.200e-01,2,1.1910,0.1860,-0.1860,0.9950,0.0840,-0.0630
