# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri May 12 10:17:15 2023
#
# User preference: *
#
# CONSTRAINT:  where (sy_pnum >= 2
# CONSTRAINT:  and disc_facility like '%Kepler%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,disc_facility,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
Kepler-1322 c,Kepler-1322,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,6.46008273,0.00003108,-0.00003108,0,1.640,0.690,-0.120,0,,,,,,,,,,0.000000,,,0
Kepler-1322 c,Kepler-1322,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,6.46005600,0.00003800,-0.00003800,0,2.000,1.400,-1.400,0,,,,,,,,,,0.000000,,,0
Kepler-133 b,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,8.12999858,0.00002376,-0.00002376,0,,,,0,,,,,,,,,,,,,0
Kepler-133 b,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,8.13000457,0.00002440,-0.00002440,0,1.870,0.350,-0.380,0,,,,,,,,,,0.000000,,,0
Kepler-133 b,Kepler-133,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.381,0.123,-0.412,0,,,,,,,,,,,,,
Kepler-133 b,Kepler-133,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,8.12997600,0.00003800,-0.00003800,0,1.760,0.300,-0.300,0,,,,,,,,,,,,,
Kepler-133 b,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,8.13000457,0.00002440,-0.00002440,0,1.870,0.350,-0.380,0,,,,,,,,,,0.000000,,,0
Kepler-133 b,Kepler-133,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,8.12998341,0.00002478,-0.00002478,0,,,,,,,,,,,,,,,,,
Kepler-133 b,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,8.12999858,0.00002376,-0.00002376,0,2.040,0.310,-0.460,0,,,,,,,,,,0.000000,,,0
Kepler-133 b,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,8.13000457,0.00002440,-0.00002440,0,1.870,0.350,-0.380,0,,,,,,,,,,0.000000,,,0
Kepler-133 b,Kepler-133,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.13000457,0.00002440,-0.00002440,0,1.590,0.340,-0.290,0,,,,,,,,,,,,,
Kepler-133 b,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,8.12985800,0.00008600,-0.00008600,0,2.140,0.290,-0.290,0,,,,,,,,,,0.000000,,,0
Kepler-133 b,Kepler-133,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,8.12997425,0.00000455,-0.00000455,0,,,,,,,,,,,,,,,,,
Kepler-133 c,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,31.51780202,0.00009465,-0.00009465,0,2.940,0.570,-0.590,0,,,,,,,,,,0.000000,,,0
Kepler-133 c,Kepler-133,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,31.51777830,0.00000250,-0.00000250,0,,,,,,,,,,,,,,,,,
Kepler-133 c,Kepler-133,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,31.51780119,0.00007173,-0.00007173,0,,,,,,,,,,,,,,,,,
Kepler-133 c,Kepler-133,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,31.51758600,0.00015800,-0.00015800,0,2.840,0.480,-0.480,0,,,,,,,,,,,,,
Kepler-133 c,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,31.51780202,0.00009465,-0.00009465,0,2.940,0.570,-0.590,0,,,,,,,,,,0.000000,,,0
Kepler-133 c,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,31.51780202,0.00009465,-0.00009465,0,2.940,0.570,-0.590,0,,,,,,,,,,0.000000,,,0
Kepler-133 c,Kepler-133,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,31.51780202,0.00009465,-0.00009465,0,2.590,0.570,-0.460,0,,,,,,,,,,,,,
Kepler-133 c,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,31.51779463,0.00009375,-0.00009375,0,2.720,0.410,-0.610,0,,,,,,,,,,0.000000,,,0
Kepler-133 c,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,31.51789000,0.00034000,-0.00034000,0,2.730,0.360,-0.360,0,,,,,,,,,,0.000000,,,0
Kepler-133 c,Kepler-133,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,31.51779463,0.00009375,-0.00009375,0,,,,0,,,,,,,,,,,,,0
Kepler-133 c,Kepler-133,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,3.181,0.386,-0.194,0,,,,,,,,,,,,,
Kepler-1336 b,Kepler-1336,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,23.19897496,0.00000704,-0.00000704,0,,,,,,,,,,,,,,,,,
Kepler-1336 b,Kepler-1336,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,23.19841872,0.00020713,-0.00020713,0,,,,,,,,,,,,,,,,,
Kepler-1336 b,Kepler-1336,1,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,23.19868100,0.00025460,-0.00025460,0,1.980,0.300,-0.400,0,,,,,,,,,,,,,
Kepler-1336 b,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,23.19868100,0.00025460,-0.00025460,0,1.300,0.540,-0.100,0,,,,,,,,,,0.000000,,,0
Kepler-1336 b,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,23.19858520,0.00022640,-0.00022640,0,,,,0,,,,,,,,,,,,,0
Kepler-1336 b,Kepler-1336,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.667,0.149,-0.148,0,,,,,,,,,,,,,
Kepler-1336 b,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,23.19858520,0.00022640,-0.00022640,0,2.610,0.510,-0.510,0,,,,,,,,,,0.000000,,,0
Kepler-1336 b,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,23.19899000,0.00023000,-0.00023000,0,1.300,1.100,-1.100,0,,,,,,,,,,0.000000,,,0
Kepler-1336 b,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,23.19868100,0.00025460,-0.00025460,0,1.300,0.540,-0.100,0,,,,,,,,,,0.000000,,,0
Kepler-1336 b,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,23.19868100,0.00025460,-0.00025460,0,1.300,0.540,-0.100,0,,,,,,,,,,0.000000,,,0
Kepler-1336 c,Kepler-1336,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,5.77721551,0.00003771,-0.00003771,0,,,,,,,,,,,,,,,,,
Kepler-1336 c,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,5.77721259,0.00002802,-0.00002802,0,2.170,0.420,-0.430,0,,,,,,,,,,0.000000,,,0
Kepler-1336 c,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,5.77721259,0.00002802,-0.00002802,0,,,,0,,,,,,,,,,,,,0
Kepler-1336 c,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,5.77721211,0.00002788,-0.00002788,0,1.030,0.440,-0.070,0,,,,,,,,,,0.000000,,,0
Kepler-1336 c,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,5.77721300,0.00003200,-0.00003200,0,1.280,0.970,-0.970,0,,,,,,,,,,0.000000,,,0
Kepler-1336 c,Kepler-1336,1,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5.77721211,0.00002788,-0.00002788,0,1.710,0.270,-0.350,0,,,,,,,,,,,,,
Kepler-1336 c,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,5.77721211,0.00002788,-0.00002788,0,1.030,0.440,-0.070,0,,,,,,,,,,0.000000,,,0
Kepler-1336 c,Kepler-1336,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.211,0.575,-0.197,0,,,,,,,,,,,,,
Kepler-1336 c,Kepler-1336,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,5.77721211,0.00002788,-0.00002788,0,1.030,0.440,-0.070,0,,,,,,,,,,0.000000,,,0
Kepler-134 b,Kepler-134,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5.31743542,0.00000526,-0.00000526,0,1.750,0.170,-0.120,0,,,,,,,,,,,,,
Kepler-134 b,Kepler-134,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,5.31743891,0.00000113,-0.00000113,0,,,,,,,,,,,,,,,,,
Kepler-134 b,Kepler-134,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,5.31743938,0.00000400,-0.00000400,0,,,,,,,,,,,,,,,,,
Kepler-134 b,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,5.31744016,0.00000638,-0.00000638,0,,,,0,,,,,,,,,,,,,0
Kepler-134 b,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,5.31743542,0.00000526,-0.00000526,0,2.580,1.340,-0.700,0,,,,,,,,,,0.000000,,,0
Kepler-134 b,Kepler-134,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,1.792,0.262,-0.126,0,,,,,,,,,,,,,
Kepler-134 b,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,5.31743542,0.00000526,-0.00000526,0,2.580,1.340,-0.700,0,,,,,,,,,,0.000000,,,0
Kepler-134 b,Kepler-134,0,1,2,Kepler,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,,,,5.022,2.048,-2.048,0,,,,,,,,,,,,,
Kepler-134 b,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,5.31744016,0.00000638,-0.00000638,0,1.940,0.300,-0.220,0,,,,,,,,,,0.000000,,,0
Kepler-134 b,Kepler-134,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.31742900,0.00000800,-0.00000800,0,2.000,0.390,-0.390,0,,,,,,,,,,,,,
Kepler-134 b,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,5.31743542,0.00000526,-0.00000526,0,2.580,1.340,-0.700,0,,,,,,,,,,0.000000,,,0
Kepler-134 b,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,5.31743500,0.00001300,-0.00001300,0,2.260,,,0,,,,,,,,,,0.000000,,,0
Kepler-134 c,Kepler-134,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,10.10578500,0.00005300,-0.00005300,0,1.260,0.250,-0.250,0,,,,,,,,,,,,,
Kepler-134 c,Kepler-134,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,10.10575384,0.00003679,-0.00003679,0,,,,,,,,,,,,,,,,,
Kepler-134 c,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,10.10575764,0.00003523,-0.00003523,0,1.280,0.200,-0.140,0,,,,,,,,,,0.000000,,,0
Kepler-134 c,Kepler-134,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,1.188,0.170,-0.149,0,,,,,,,,,,,,,
Kepler-134 c,Kepler-134,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,10.10567260,0.00000433,-0.00000433,0,,,,,,,,,,,,,,,,,
Kepler-134 c,Kepler-134,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,10.10575303,0.00003215,-0.00003215,0,1.170,0.110,-0.090,0,,,,,,,,,,,,,
Kepler-134 c,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,10.10575764,0.00003523,-0.00003523,0,,,,0,,,,,,,,,,,,,0
Kepler-134 c,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,10.10575303,0.00003215,-0.00003215,0,1.630,0.850,-0.440,0,,,,,,,,,,0.000000,,,0
Kepler-134 c,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,10.10575303,0.00003215,-0.00003215,0,1.630,0.850,-0.440,0,,,,,,,,,,0.000000,,,0
Kepler-134 c,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,10.10574500,0.00007500,-0.00007500,0,1.630,,,0,,,,,,,,,,0.000000,,,0
Kepler-134 c,Kepler-134,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,10.10575303,0.00003215,-0.00003215,0,1.630,0.850,-0.440,0,,,,,,,,,,0.000000,,,0
Kepler-135 b,Kepler-135,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,6.00253766,0.00000176,-0.00000176,0,,,,,,,,,,,,,,,,,
Kepler-135 b,Kepler-135,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.450,0.206,-0.406,0,,,,,,,,,,,,,
Kepler-135 b,Kepler-135,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,6.00253594,0.00000930,-0.00000930,0,1.720,1.270,-0.220,0,,,,,,,,,,0.000000,,,0
Kepler-135 b,Kepler-135,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,6.00253594,0.00000930,-0.00000930,0,1.720,1.270,-0.220,0,,,,,,,,,,0.000000,,,0
Kepler-135 b,Kepler-135,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,6.00254829,0.00000970,-0.00000970,0,,,,0,,,,,,,,,,,,,0
Kepler-135 b,Kepler-135,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.00253000,0.00001600,-0.00001600,0,1.810,0.350,-0.350,0,,,,,,,,,,,,,
Kepler-135 b,Kepler-135,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,6.00253594,0.00000930,-0.00000930,0,1.720,1.270,-0.220,0,,,,,,,,,,0.000000,,,0
Kepler-135 b,Kepler-135,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,6.00254829,0.00000970,-0.00000970,0,2.330,0.380,-0.290,0,,,,,,,,,,0.000000,,,0
Kepler-135 b,Kepler-135,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.00253594,0.00000930,-0.00000930,0,1.910,0.210,-0.160,0,,,,,,,,,,,,,
Kepler-135 b,Kepler-135,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,6.00255100,0.00002400,-0.00002400,0,1.730,0.680,-0.680,0,,,,,,,,,,0.000000,,,0
Kepler-135 c,Kepler-135,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,1.392,0.347,-0.166,0,,,,,,,,,,,,,
Kepler-135 c,Kepler-135,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,11.44859460,0.00008059,-0.00008059,0,1.070,0.780,-0.140,0,,,,,,,,,,0.000000,,,0
Kepler-135 c,Kepler-135,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,11.44859460,0.00008059,-0.00008059,0,1.070,0.780,-0.140,0,,,,,,,,,,0.000000,,,0
Kepler-135 c,Kepler-135,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,11.44883000,0.00014000,-0.00014000,0,1.160,0.460,-0.460,0,,,,,,,,,,0.000000,,,0
