# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar 19 13:12:41 2020
#
# User preference: *
#
# CONSTRAINT:  where (koi_pdisposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_period_str not null
# CONSTRAINT:  and koi_prad_str not null
# CONSTRAINT:  and koi_srad_str not null
# CONSTRAINT:  and koi_smass_str not null)
# CONSTRAINT:  order by kepoi_name asc, koi_period asc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
#
kepid,kepoi_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
8313667,K01145.01,CANDIDATE,30.587215300,1.3130000e-04,-1.3130000e-04,2.32,0.39,-2.400e-01,1.0820,0.1810,-0.1110,1.0240,0.0830,-0.0680
8351704,K01146.01,CANDIDATE,7.097121240,2.5960000e-05,-2.5960000e-05,0.74,0.09,-1.100e-01,0.3890,0.0470,-0.0570,0.4000,0.0480,-0.0660
8410727,K01148.01,CANDIDATE,11.476090150,5.0830000e-05,-5.0830000e-05,2.07,0.37,-3.700e-01,1.4100,0.2520,-0.2520,1.1560,0.1040,-0.0930
8410727,K01148.02,CANDIDATE,25.263046700,3.3120000e-04,-3.3120000e-04,1.71,0.30,-3.100e-01,1.4100,0.2520,-0.2520,1.1560,0.1040,-0.0930
8278371,K01150.01,CANDIDATE,0.677374687,1.0980000e-06,-1.0980000e-06,0.90,0.14,-8.000e-02,1.0370,0.1620,-0.0990,0.9740,0.0720,-0.0580
8280511,K01151.01,CANDIDATE,10.435470310,2.6850000e-05,-2.6850000e-05,1.22,0.13,-9.000e-02,0.8530,0.0890,-0.0670,0.8380,0.0560,-0.0460
8280511,K01151.02,CANDIDATE,7.410843140,3.0980000e-05,-3.0980000e-05,0.94,0.10,-8.000e-02,0.8530,0.0890,-0.0670,0.8380,0.0560,-0.0460
8280511,K01151.03,CANDIDATE,5.249704320,3.4390000e-05,-3.4390000e-05,0.67,0.07,-6.000e-02,0.8530,0.0890,-0.0670,0.8380,0.0560,-0.0460
8280511,K01151.04,CANDIDATE,17.453294500,1.5110000e-04,-1.5110000e-04,0.76,0.08,-6.000e-02,0.8530,0.0890,-0.0670,0.8380,0.0560,-0.0460
8280511,K01151.05,CANDIDATE,21.720336200,3.0870000e-04,-3.0870000e-04,0.80,0.08,-7.000e-02,0.8530,0.0890,-0.0670,0.8380,0.0560,-0.0460
10295951,K01154.01,CANDIDATE,6.810823723,1.0140000e-06,-1.0140000e-06,26.06,6.36,-9.530e+00,2.0790,0.5070,-0.7600,1.4610,0.2040,-0.3060
10354039,K01159.01,CANDIDATE,64.617518000,1.9380000e-04,-1.9380000e-04,5.40,0.55,-6.100e-01,0.8810,0.0900,-0.0990,0.8340,0.0680,-0.0550
10330115,K01160.01,CANDIDATE,13.214096070,3.7010000e-05,-3.7010000e-05,2.77,0.43,-2.300e-01,0.7280,0.1120,-0.0600,0.8130,0.0710,-0.0940
10426656,K01161.01,CANDIDATE,6.057299660,1.7920000e-05,-1.7920000e-05,1.94,0.21,-2.600e-01,1.0040,0.1110,-0.1350,0.8650,0.0640,-0.0320
10426656,K01161.02,CANDIDATE,10.937255720,4.2730000e-05,-4.2730000e-05,2.41,0.27,-3.200e-01,1.0040,0.1110,-0.1350,0.8650,0.0640,-0.0320
10426656,K01161.03,CANDIDATE,2.971366580,1.0600000e-05,-1.0600000e-05,1.52,0.17,-2.000e-01,1.0040,0.1110,-0.1350,0.8650,0.0640,-0.0320
10528068,K01162.01,CANDIDATE,158.685002200,4.6600000e-04,-4.6600000e-04,3.08,0.44,-4.900e-01,1.0340,0.1490,-0.1640,0.8520,0.0720,-0.0420
10468940,K01163.01,CANDIDATE,2.936527336,5.1360000e-06,-5.1360000e-06,1.92,0.21,-2.600e-01,1.0020,0.1110,-0.1360,0.8670,0.0680,-0.0320
10468940,K01163.02,CANDIDATE,8.015008210,3.2590000e-05,-3.2590000e-05,2.00,0.22,-2.700e-01,1.0020,0.1110,-0.1360,0.8670,0.0680,-0.0320
10337517,K01165.01,CANDIDATE,7.053934488,7.6930000e-06,-7.6930000e-06,2.36,0.20,-1.700e-01,0.8630,0.0730,-0.0650,0.8540,0.0540,-0.0450
10337517,K01165.02,CANDIDATE,4.292636990,3.7800000e-05,-3.7800000e-05,0.68,0.06,-5.000e-02,0.8630,0.0730,-0.0650,0.8540,0.0540,-0.0450
10351231,K01166.01,CANDIDATE,7.674661400,2.3780000e-05,-2.3780000e-05,2.80,0.89,-2.900e-01,1.0010,0.3180,-0.1060,1.0790,0.1450,-0.1450
10319385,K01169.01,CANDIDATE,0.689210173,4.5000000e-07,-4.5000000e-07,1.32,0.19,-6.000e-02,0.9540,0.1380,-0.0390,1.0640,0.0420,-0.0730
10482160,K01170.01,CANDIDATE,7.343739640,1.1340000e-05,-1.1340000e-05,1.84,0.40,-1.400e-01,0.7620,0.1680,-0.0560,0.8650,0.0870,-0.0960
10350571,K01175.01,CANDIDATE,31.592580900,4.3710000e-04,-4.3710000e-04,1.78,0.28,-4.100e-01,1.4870,0.2290,-0.3440,1.0160,0.0930,-0.0840
10350571,K01175.02,CANDIDATE,17.157236000,1.8620000e-04,-1.8620000e-04,1.55,0.24,-3.600e-01,1.4870,0.2290,-0.3440,1.0160,0.0930,-0.0840
3749365,K01176.01,CANDIDATE,1.973760850,9.9000000e-08,-9.9000000e-08,8.78,1.43,-2.130e+00,0.5030,0.0820,-0.1220,0.5340,0.0810,-0.1320
3859628,K01191.01,CANDIDATE,8.172426440,2.6830000e-05,-2.6830000e-05,3.29,0.44,-1.900e-01,0.9050,0.1210,-0.0520,0.9430,0.0520,-0.0630
3942446,K01193.01,CANDIDATE,119.062488200,1.4790000e-04,-1.4790000e-04,10.40,2.82,-1.890e+00,0.9200,0.2500,-0.1670,0.7600,0.1230,-0.0440
3554031,K01194.01,CANDIDATE,8.707983090,2.9270000e-05,-2.9270000e-05,2.01,0.15,-6.000e-02,0.5540,0.0420,-0.0170,0.5900,0.0290,-0.0290
3554031,K01194.03,CANDIDATE,4.176342760,2.4260000e-05,-2.4260000e-05,1.23,0.10,-3.000e-02,0.5540,0.0420,-0.0170,0.5900,0.0290,-0.0290
3348082,K01196.02,CANDIDATE,11.634860090,8.8750000e-05,-8.8750000e-05,2.61,0.40,-6.600e-01,1.5480,0.2410,-0.3910,1.0190,0.0840,-0.0840
3348082,K01196.03,CANDIDATE,33.198176100,3.7580000e-04,-3.7580000e-04,3.21,0.50,-8.100e-01,1.5480,0.2410,-0.3910,1.0190,0.0840,-0.0840
3447722,K01198.01,CANDIDATE,16.088323180,8.7790000e-05,-8.7790000e-05,3.42,0.58,-5.800e-01,1.3300,0.2250,-0.2250,1.0800,0.1090,-0.0810
3447722,K01198.02,CANDIDATE,10.300679190,9.1600000e-05,-9.1600000e-05,2.20,0.37,-3.800e-01,1.3300,0.2250,-0.2250,1.0800,0.1090,-0.0810
3447722,K01198.03,CANDIDATE,35.675745300,3.5290000e-04,-3.5290000e-04,3.02,0.51,-5.100e-01,1.3300,0.2250,-0.2250,1.0800,0.1090,-0.0810
3859079,K01199.01,CANDIDATE,53.529270200,2.6830000e-04,-2.6830000e-04,2.28,0.15,-8.000e-02,0.7080,0.0460,-0.0250,0.7910,0.0280,-0.0520
4061149,K01201.01,CANDIDATE,2.757584622,6.9350000e-06,-6.9350000e-06,1.01,0.11,-1.300e-01,0.4240,0.0450,-0.0550,0.4540,0.0370,-0.0640
3444588,K01202.01,CANDIDATE,0.928310036,2.1610000e-06,-2.1610000e-06,1.16,0.05,-6.000e-02,0.6020,0.0270,-0.0300,0.6210,0.0280,-0.0340
3962243,K01203.01,CANDIDATE,31.884147300,2.0990000e-04,-2.0990000e-04,3.70,0.60,-2.000e-01,0.9740,0.1580,-0.0530,1.0370,0.0560,-0.0680
3962243,K01203.02,CANDIDATE,14.128476770,6.6470000e-05,-6.6470000e-05,2.73,0.44,-1.500e-01,0.9740,0.1580,-0.0530,1.0370,0.0560,-0.0680
3962243,K01203.03,CANDIDATE,48.647854300,7.4260000e-04,-7.4260000e-04,4.14,0.67,-2.300e-01,0.9740,0.1580,-0.0530,1.0370,0.0560,-0.0680
3438507,K01204.01,CANDIDATE,8.398429770,5.6600000e-05,-5.6600000e-05,2.00,0.64,-2.100e-01,1.0440,0.3350,-0.1120,1.0960,0.1540,-0.1540
3869014,K01205.01,CANDIDATE,8.638473910,3.5220000e-05,-3.5220000e-05,5.99,1.17,-2.190e+00,3.0460,0.5980,-1.1110,1.5360,0.1460,-0.3400
3732821,K01207.01,CANDIDATE,13.734740710,4.2090000e-05,-4.2090000e-05,2.71,0.31,-3.100e-01,0.7720,0.0880,-0.0880,0.7260,0.1030,-0.0510
3962357,K01210.01,CANDIDATE,14.553874880,9.8740000e-05,-9.8740000e-05,3.45,0.62,-6.300e-01,1.5070,0.2730,-0.2730,1.2460,0.0990,-0.1100
3749134,K01212.01,CANDIDATE,11.301230360,7.5310000e-05,-7.5310000e-05,1.85,0.28,-2.300e-01,1.1220,0.1690,-0.1380,1.0050,0.0730,-0.0610
3660924,K01214.01,CANDIDATE,4.241536290,2.2030000e-05,-2.2030000e-05,1.44,0.39,-2.800e-01,1.0470,0.2830,-0.2060,0.8750,0.1300,-0.0800
3939150,K01215.01,CANDIDATE,17.324191080,6.3680000e-05,-6.3680000e-05,3.14,0.45,-7.600e-01,1.8570,0.2640,-0.4520,1.1790,0.1440,-0.1300
3939150,K01215.02,CANDIDATE,33.006318500,1.4900000e-04,-1.4900000e-04,3.13,0.45,-7.600e-01,1.8570,0.2640,-0.4520,1.1790,0.1440,-0.1300
3839488,K01216.01,CANDIDATE,11.131271590,3.5060000e-05,-3.5060000e-05,2.06,0.35,-3.900e-01,1.4350,0.2470,-0.2710,1.1950,0.0880,-0.1210
3442055,K01218.01,CANDIDATE,29.619389100,1.1030000e-04,-1.1030000e-04,1.74,0.24,-1.900e-01,0.9960,0.1330,-0.1090,0.9110,0.0680,-0.0460
4043190,K01220.01,CANDIDATE,6.400871370,2.2810000e-05,-2.2810000e-05,1.91,0.33,-5.000e-01,1.4210,0.2470,-0.3710,0.9430,0.0730,-0.0430
3640905,K01221.01,CANDIDATE,30.159941100,1.7610000e-04,-1.7610000e-04,4.54,0.30,-6.100e-01,3.0510,0.2020,-0.4040,1.4140,0.0990,-0.2770
3640905,K01221.02,CANDIDATE,51.077104800,5.5730000e-04,-5.5730000e-04,3.66,0.24,-4.900e-01,3.0510,0.2020,-0.4040,1.4140,0.0990,-0.2770
6470149,K01230.01,CANDIDATE,165.739861000,1.7660000e-04,-1.7660000e-04,57.54,3.59,-1.003e+01,6.8360,0.4260,-1.1920,1.6630,0.2220,-0.5180
6677841,K01236.04,CANDIDATE,98.353149000,1.7930000e-03,-1.7930000e-03,4.13,0.69,-9.200e-01,1.6970,0.2850,-0.3800,1.1640,0.1340,-0.1100
6383821,K01238.01,CANDIDATE,27.072376550,8.9900000e-05,-8.9900000e-05,2.18,0.27,-9.000e-02,0.9650,0.1190,-0.0400,1.0750,0.0580,-0.0650
6607286,K01239.01,CANDIDATE,0.783276173,1.2690000e-06,-1.2690000e-06,1.98,0.31,-3.400e-01,1.2330,0.1900,-0.2110,0.9790,0.0750,-0.0550
6607286,K01239.02,CANDIDATE,3.174058980,1.0980000e-05,-1.0980000e-05,2.09,0.32,-3.600e-01,1.2330,0.1900,-0.2110,0.9790,0.0750,-0.0550
6690082,K01240.01,CANDIDATE,2.139556300,3.1110000e-06,-3.1110000e-06,1.76,0.27,-2.400e-01,1.0800,0.1650,-0.1500,0.9260,0.0670,-0.0430
6690082,K01240.02,CANDIDATE,4.807103254,5.8970000e-06,-5.8970000e-06,2.96,0.45,-4.100e-01,1.0800,0.1650,-0.1500,0.9260,0.0670,-0.0430
6448890,K01241.01,CANDIDATE,21.405442200,1.1960000e-04,-1.1960000e-04,11.64,0.79,-1.710e+00,4.3610,0.2960,-0.6410,1.3810,0.1580,-0.3160
6607447,K01242.01,CANDIDATE,99.644278300,1.0730000e-04,-1.0730000e-04,8.48,1.27,-5.500e-01,1.0160,0.1530,-0.0660,1.0490,0.0700,-0.0700
6693640,K01245.01,CANDIDATE,13.719384260,4.9120000e-05,-4.9120000e-05,1.98,0.61,-2.200e-01,1.1050,0.3450,-0.1230,1.1450,0.1570,-0.1570
6441738,K01246.01,CANDIDATE,19.037234420,7.3750000e-05,-7.3750000e-05,5.74,1.29,-9.300e-01,2.8920,0.6480,-0.4710,1.0170,0.1970,-0.1480
8454250,K01254.01,CANDIDATE,5.082722475,8.2680000e-06,-8.2680000e-06,4.40,0.00,0.000e+00,1.0000,,,1.0000,,
8630788,K01258.01,CANDIDATE,36.337504530,7.2620000e-05,-7.2620000e-05,5.30,1.38,-4.600e-01,0.8840,0.2300,-0.0770,0.9840,0.1020,-0.1140
8630788,K01258.02,CANDIDATE,14.646130580,7.9590000e-05,-7.9590000e-05,2.22,0.58,-1.900e-01,0.8840,0.2300,-0.0770,0.9840,0.1020,-0.1140
8630788,K01258.03,CANDIDATE,148.272013000,8.2540000e-04,-8.2540000e-04,4.30,1.12,-3.800e-01,0.8840,0.2300,-0.0770,0.9840,0.1020,-0.1140
8678594,K01261.01,CANDIDATE,133.460999000,2.5710000e-04,-2.5710000e-04,11.21,1.72,-2.590e+00,1.5930,0.2450,-0.3680,1.0310,0.0940,-0.0940
8678594,K01261.02,CANDIDATE,15.194233590,8.3430000e-05,-8.3430000e-05,3.69,0.57,-8.500e-01,1.5930,0.2450,-0.3680,1.0310,0.0940,-0.0940
8612847,K01264.01,CANDIDATE,14.131753090,4.4620000e-05,-4.4620000e-05,3.02,0.76,-2.500e-01,0.8220,0.2070,-0.0690,0.9070,0.0950,-0.1040
8547140,K01266.01,CANDIDATE,11.419261410,2.3220000e-05,-2.3220000e-05,1.48,0.16,-2.300e-01,0.4920,0.0540,-0.0740,0.5130,0.0490,-0.0740
8813698,K01268.01,CANDIDATE,268.941097400,4.9750000e-04,-4.9750000e-04,13.57,2.30,-2.310e+00,1.3060,0.2220,-0.2220,1.0410,0.0870,-0.0630
8564587,K01270.01,CANDIDATE,5.729317577,4.5290000e-06,-4.5290000e-06,2.41,0.38,-2.000e-01,0.7860,0.1220,-0.0660,0.8820,0.0610,-0.1040
8564587,K01270.02,CANDIDATE,11.609085330,2.5100000e-05,-2.5100000e-05,1.71,0.26,-1.500e-01,0.7860,0.1220,-0.0660,0.8820,0.0610,-0.1040
8631160,K01271.01,CANDIDATE,162.047950200,1.1530000e-04,-1.1530000e-04,11.52,2.07,-2.060e+00,1.5670,0.2810,-0.2810,1.2940,0.0910,-0.1360
8806072,K01273.01,CANDIDATE,40.058816610,9.5270000e-05,-9.5270000e-05,3.43,0.98,-3.100e-01,0.8680,0.2480,-0.0780,0.9630,0.0940,-0.1040
8583696,K01275.01,CANDIDATE,50.286359770,8.5160000e-05,-8.5160000e-05,3.88,0.62,-5.600e-01,1.1670,0.1850,-0.1680,1.0120,0.0820,-0.0670
8804283,K01276.01,CANDIDATE,22.790203510,6.8780000e-05,-6.8780000e-05,2.57,0.36,-3.600e-01,1.0530,0.1470,-0.1470,0.9140,0.0610,-0.0420
8804283,K01276.02,CANDIDATE,13.260797920,9.7950000e-05,-9.7950000e-05,1.47,0.20,-2.100e-01,1.0530,0.1470,-0.1470,0.9140,0.0610,-0.0420
8609450,K01278.01,CANDIDATE,24.805677500,1.0330000e-04,-1.0330000e-04,2.16,0.22,-2.200e-01,0.8720,0.0880,-0.0880,0.7930,0.0640,-0.0350
8609450,K01278.02,CANDIDATE,44.347193600,1.7230000e-04,-1.7230000e-04,2.45,0.25,-2.500e-01,0.8720,0.0880,-0.0880,0.7930,0.0640,-0.0350
8609450,K01278.03,CANDIDATE,9.220769100,1.3960000e-04,-1.3960000e-04,1.02,0.11,-1.000e-01,0.8720,0.0880,-0.0880,0.7930,0.0640,-0.0350
8609450,K01278.04,CANDIDATE,13.639664800,2.3040000e-04,-2.3040000e-04,1.10,0.11,-1.100e-01,0.8720,0.0880,-0.0880,0.7930,0.0640,-0.0350
8628758,K01279.01,CANDIDATE,14.374575720,3.3110000e-05,-3.3110000e-05,1.94,0.29,-2.400e-01,1.0670,0.1600,-0.1310,0.9460,0.0720,-0.0570
8628758,K01279.02,CANDIDATE,9.651883310,5.8980000e-05,-5.8980000e-05,1.08,0.16,-1.400e-01,1.0670,0.1600,-0.1310,0.9460,0.0720,-0.0570
8742590,K01281.01,CANDIDATE,49.478144600,2.0060000e-04,-2.0060000e-04,1.88,0.52,-1.700e-01,0.8490,0.2360,-0.0790,0.9390,0.0980,-0.1200
8822366,K01282.01,CANDIDATE,30.863947600,1.0700000e-04,-1.0700000e-04,3.01,0.16,-1.300e-01,1.5710,0.0860,-0.0630,1.0810,0.1040,-0.0690
8700771,K01283.01,CANDIDATE,8.092210500,3.3240000e-05,-3.3240000e-05,1.44,0.22,-3.400e-01,1.3950,0.2160,-0.3250,0.9070,0.0760,-0.0620
10790387,K01288.01,CANDIDATE,117.931108030,8.3770000e-05,-8.3770000e-05,10.36,3.50,-1.170e+00,1.0720,0.3620,-0.1210,1.1160,0.1530,-0.1530
10971674,K01296.01,CANDIDATE,2.380862632,1.1600000e-07,-1.1600000e-07,21.65,6.01,-4.350e+00,1.1290,0.3130,-0.2270,0.9220,0.1330,-0.0960
10604335,K01298.01,CANDIDATE,11.008176350,1.7010000e-05,-1.7010000e-05,2.15,0.10,-1.100e-01,0.5820,0.0270,-0.0300,0.5960,0.0280,-0.0360
10864656,K01299.01,CANDIDATE,52.500864500,1.4650000e-04,-1.4650000e-04,12.41,0.61,-1.530e+00,4.1570,0.2050,-0.5130,1.3520,0.1350,-0.3140
10975146,K01300.01,CANDIDATE,0.631331710,3.4100000e-07,-3.4100000e-07,1.20,0.09,-1.000e-01,0.5300,0.0380,-0.0460,0.5260,0.0440,-0.0290
10538176,K01301.01,CANDIDATE,12.699050110,4.3070000e-05,-4.3070000e-05,2.62,0.22,-1.700e-01,0.8820,0.0720,-0.0590,0.8750,0.0500,-0.0410
10538176,K01301.02,CANDIDATE,37.514212800,2.0070000e-04,-2.0070000e-04,2.68,0.22,-1.800e-01,0.8820,0.0720,-0.0590,0.8750,0.0500,-0.0410
10724369,K01302.01,CANDIDATE,55.639188200,2.0970000e-04,-2.0970000e-04,3.13,0.97,-3.200e-01,0.9620,0.2970,-0.0990,1.0500,0.1240,-0.1380
10867062,K01303.01,CANDIDATE,34.296636300,2.2870000e-04,-2.2870000e-04,3.29,0.52,-5.700e-01,1.1670,0.1820,-0.2020,0.9110,0.0650,-0.0380
10744335,K01304.01,CANDIDATE,4.597266130,2.4590000e-05,-2.4590000e-05,1.69,0.53,-1.700e-01,0.9590,0.3000,-0.1000,1.0450,0.1290,-0.1420
10730034,K01305.01,CANDIDATE,2.633852528,8.3530000e-06,-8.3530000e-06,1.38,0.07,-1.200e-01,0.8780,0.0440,-0.0760,0.8170,0.0570,-0.0260
10730034,K01305.02,CANDIDATE,6.186708820,4.3180000e-05,-4.3180000e-05,1.21,0.06,-1.000e-01,0.8780,0.0440,-0.0760,0.8170,0.0570,-0.0260
10858691,K01306.01,CANDIDATE,1.796320953,5.8890000e-06,-5.8890000e-06,1.20,0.12,-1.000e-01,0.8290,0.0860,-0.0650,0.8000,0.0600,-0.0400
10858691,K01306.02,CANDIDATE,3.468073000,1.5990000e-05,-1.5990000e-05,1.29,0.13,-1.000e-01,0.8290,0.0860,-0.0650,0.8000,0.0600,-0.0400
10858691,K01306.03,CANDIDATE,5.914266800,3.3420000e-05,-3.3420000e-05,1.31,0.14,-1.000e-01,0.8290,0.0860,-0.0650,0.8000,0.0600,-0.0400
10858691,K01306.04,CANDIDATE,29.221495900,2.2670000e-04,-2.2670000e-04,1.81,0.18,-1.400e-01,0.8290,0.0860,-0.0650,0.8000,0.0600,-0.0400
10973814,K01307.01,CANDIDATE,44.852099700,1.5580000e-04,-1.5580000e-04,3.35,0.51,-4.200e-01,1.0710,0.1630,-0.1340,0.9260,0.0620,-0.0430
10973814,K01307.02,CANDIDATE,20.342378380,5.5710000e-05,-5.5710000e-05,2.88,0.44,-3.600e-01,1.0710,0.1630,-0.1340,0.9260,0.0620,-0.0430
10586208,K01308.01,CANDIDATE,23.584447460,7.9880000e-05,-7.9880000e-05,3.00,0.47,-7.000e-01,1.3540,0.2110,-0.3170,0.9470,0.0770,-0.0580
10854768,K01309.01,CANDIDATE,10.117168400,2.7220000e-05,-2.7220000e-05,3.07,0.56,-6.700e-01,1.7920,0.3230,-0.3940,1.3990,0.1130,-0.1260
10964440,K01310.01,CANDIDATE,19.129476030,7.5690000e-05,-7.5690000e-05,4.23,0.62,-1.060e+00,1.7100,0.2490,-0.4270,1.0840,0.0950,-0.1230
10964440,K01310.02,CANDIDATE,144.688915000,5.0600000e-03,-5.0600000e-03,3.33,0.48,-8.300e-01,1.7100,0.2490,-0.4270,1.0840,0.0950,-0.1230
10713616,K01311.01,CANDIDATE,83.578197600,2.7800000e-04,-2.7800000e-04,6.63,0.88,-2.060e+00,2.5620,0.3410,-0.7950,1.4680,0.1670,-0.2040
10963242,K01312.01,CANDIDATE,6.146995600,2.3680000e-05,-2.3680000e-05,2.04,0.34,-2.700e-01,1.2960,0.2150,-0.1760,1.1850,0.0740,-0.0980
10585852,K01314.01,CANDIDATE,8.575049830,5.6840000e-05,-5.6840000e-05,4.26,0.25,-4.100e-01,3.4640,0.1970,-0.3370,1.2680,0.1300,-0.2240
10928043,K01315.01,CANDIDATE,6.846398840,1.9240000e-05,-1.9240000e-05,1.90,0.35,-2.800e-01,1.3100,0.2380,-0.1940,1.1150,0.1040,-0.0830
10794087,K01316.01,CANDIDATE,7.649708320,4.3660000e-05,-4.3660000e-05,1.43,0.23,-3.100e-01,1.6130,0.2550,-0.3510,1.2660,0.0980,-0.1470
4164994,K01320.01,CANDIDATE,10.506829780,3.6820000e-06,-3.6820000e-06,9.01,1.20,-7.000e-01,0.7820,0.1040,-0.0610,0.8720,0.0570,-0.0920
4076098,K01323.01,CANDIDATE,3.990105908,1.4310000e-06,-1.4310000e-06,7.45,2.18,-7.300e-01,0.9130,0.2670,-0.0890,1.0040,0.1220,-0.1350
4282872,K01325.01,CANDIDATE,10.035381809,6.4750000e-06,-6.4750000e-06,4.42,1.13,-3.800e-01,0.8330,0.2130,-0.0710,0.9250,0.1010,-0.1110
4074736,K01328.01,CANDIDATE,80.966956100,1.2120000e-04,-1.2120000e-04,5.04,1.03,-3.700e-01,0.7370,0.1510,-0.0540,0.8240,0.0800,-0.0880
4072526,K01329.01,CANDIDATE,33.199635500,1.3970000e-04,-1.3970000e-04,2.85,0.15,-2.500e-01,0.8800,0.0490,-0.0770,0.8190,0.0530,-0.0290
4274548,K01331.01,CANDIDATE,6.800820320,2.2800000e-05,-2.2800000e-05,1.88,0.23,-1.200e-01,0.6880,0.0830,-0.0450,0.7690,0.0580,-0.0800
4455231,K01332.01,CANDIDATE,19.305816620,7.8890000e-05,-7.8890000e-05,4.00,0.62,-9.300e-01,1.5220,0.2360,-0.3530,1.0400,0.0930,-0.0840
4455231,K01332.02,CANDIDATE,6.097472330,5.3370000e-05,-5.3370000e-05,2.22,0.34,-5.200e-01,1.5220,0.2360,-0.3530,1.0400,0.0930,-0.0840
4455231,K01332.03,CANDIDATE,56.637918000,7.0390000e-04,-7.0390000e-04,3.68,0.57,-8.500e-01,1.5220,0.2360,-0.3530,1.0400,0.0930,-0.0840
4155328,K01335.01,CANDIDATE,127.833499700,4.0400000e-04,-4.0400000e-04,9.46,1.56,-2.140e+00,2.1700,0.3570,-0.4920,1.6130,0.1220,-0.1830
4077526,K01336.01,CANDIDATE,10.218645320,4.5180000e-05,-4.5180000e-05,2.33,0.75,-3.300e-01,1.0830,0.3500,-0.1500,1.0170,0.1670,-0.1250
4077526,K01336.02,CANDIDATE,15.573637000,1.0060000e-04,-1.0060000e-04,2.94,0.95,-4.100e-01,1.0830,0.3500,-0.1500,1.0170,0.1670,-0.1250
4077526,K01336.03,CANDIDATE,40.101556100,2.9040000e-04,-2.9040000e-04,2.92,0.95,-4.000e-01,1.0830,0.3500,-0.1500,1.0170,0.1670,-0.1250
4077526,K01336.04,CANDIDATE,4.458148970,2.8970000e-05,-2.8970000e-05,1.61,0.52,-2.200e-01,1.0830,0.3500,-0.1500,1.0170,0.1670,-0.1250
4243911,K01337.01,CANDIDATE,1.922799706,4.6930000e-06,-4.6930000e-06,1.28,0.11,-5.000e-02,0.8150,0.0670,-0.0330,0.8790,0.0350,-0.0530
4466677,K01338.01,CANDIDATE,3.222975318,9.2850000e-06,-9.2850000e-06,1.47,0.40,-2.100e-01,0.9600,0.2610,-0.1400,0.8990,0.1210,-0.0880
4466677,K01338.02,CANDIDATE,42.037066200,4.2780000e-04,-4.2780000e-04,1.66,0.45,-2.400e-01,0.9600,0.2610,-0.1400,0.8990,0.1210,-0.0880
4466677,K01338.03,CANDIDATE,21.011206800,2.9070000e-04,-2.9070000e-04,1.40,0.38,-2.000e-01,0.9600,0.2610,-0.1400,0.8990,0.1210,-0.0880
4135665,K01339.01,CANDIDATE,4.168118390,1.6020000e-05,-1.6020000e-05,2.28,0.35,-4.400e-01,1.3130,0.2040,-0.2500,1.0000,0.0790,-0.0640
4650674,K01341.01,CANDIDATE,4.514360960,1.3710000e-05,-1.3710000e-05,1.84,0.31,-2.400e-01,1.2150,0.2070,-0.1550,1.0910,0.0730,-0.0790
4275721,K01342.01,CANDIDATE,3.773598710,1.2320000e-05,-1.2320000e-05,1.29,0.33,-1.900e-01,0.9690,0.2430,-0.1420,0.8680,0.1020,-0.0770
4275721,K01342.02,CANDIDATE,8.181821890,2.3040000e-05,-2.3040000e-05,1.77,0.45,-2.600e-01,0.9690,0.2430,-0.1420,0.8680,0.1020,-0.0770
4136466,K01344.01,CANDIDATE,4.487587680,1.6610000e-05,-1.6610000e-05,1.37,0.22,-2.600e-01,1.2570,0.1970,-0.2410,0.9720,0.0770,-0.0690
7303287,K01353.01,CANDIDATE,125.865401910,5.7320000e-05,-5.7320000e-05,12.37,1.94,-1.570e+00,1.1150,0.1740,-0.1420,0.9980,0.0810,-0.0660
7303287,K01353.02,CANDIDATE,34.543945200,1.5520000e-04,-1.5520000e-04,2.67,0.42,-3.400e-01,1.1150,0.1740,-0.1420,0.9980,0.0810,-0.0660
7303287,K01353.03,CANDIDATE,330.071558000,6.2720000e-03,-6.2720000e-03,2.94,0.46,-3.800e-01,1.1150,0.1740,-0.1420,0.9980,0.0810,-0.0660
7211141,K01355.01,CANDIDATE,51.929206540,9.5980000e-05,-9.5980000e-05,8.49,1.40,-1.860e+00,1.4420,0.2370,-0.3160,1.0170,0.0930,-0.0670
